DataZone,SubHSCP,SubHSCPName,CA,HSCP,HB,Country
S01008256,PS0000001,East Lothian East,S12000010,S37000010,S08000024,S92000003
S01008257,PS0000001,East Lothian East,S12000010,S37000010,S08000024,S92000003
S01008258,PS0000001,East Lothian East,S12000010,S37000010,S08000024,S92000003
S01008259,PS0000001,East Lothian East,S12000010,S37000010,S08000024,S92000003
S01008260,PS0000001,East Lothian East,S12000010,S37000010,S08000024,S92000003
S01008261,PS0000001,East Lothian East,S12000010,S37000010,S08000024,S92000003
S01008262,PS0000001,East Lothian East,S12000010,S37000010,S08000024,S92000003
S01008263,PS0000001,East Lothian East,S12000010,S37000010,S08000024,S92000003
S01008264,PS0000001,East Lothian East,S12000010,S37000010,S08000024,S92000003
S01008265,PS0000001,East Lothian East,S12000010,S37000010,S08000024,S92000003
S01008266,PS0000001,East Lothian East,S12000010,S37000010,S08000024,S92000003
S01008267,PS0000001,East Lothian East,S12000010,S37000010,S08000024,S92000003
S01008268,PS0000001,East Lothian East,S12000010,S37000010,S08000024,S92000003
S01008269,PS0000001,East Lothian East,S12000010,S37000010,S08000024,S92000003
S01008270,PS0000001,East Lothian East,S12000010,S37000010,S08000024,S92000003
S01008271,PS0000001,East Lothian East,S12000010,S37000010,S08000024,S92000003
S01008272,PS0000001,East Lothian East,S12000010,S37000010,S08000024,S92000003
S01008273,PS0000001,East Lothian East,S12000010,S37000010,S08000024,S92000003
S01008274,PS0000001,East Lothian East,S12000010,S37000010,S08000024,S92000003
S01008275,PS0000001,East Lothian East,S12000010,S37000010,S08000024,S92000003
S01008276,PS0000001,East Lothian East,S12000010,S37000010,S08000024,S92000003
S01008277,PS0000001,East Lothian East,S12000010,S37000010,S08000024,S92000003
S01008278,PS0000001,East Lothian East,S12000010,S37000010,S08000024,S92000003
S01008279,PS0000001,East Lothian East,S12000010,S37000010,S08000024,S92000003
S01008280,PS0000001,East Lothian East,S12000010,S37000010,S08000024,S92000003
S01008281,PS0000001,East Lothian East,S12000010,S37000010,S08000024,S92000003
S01008282,PS0000001,East Lothian East,S12000010,S37000010,S08000024,S92000003
S01008283,PS0000001,East Lothian East,S12000010,S37000010,S08000024,S92000003
S01008284,PS0000001,East Lothian East,S12000010,S37000010,S08000024,S92000003
S01008285,PS0000001,East Lothian East,S12000010,S37000010,S08000024,S92000003
S01008286,PS0000001,East Lothian East,S12000010,S37000010,S08000024,S92000003
S01008287,PS0000001,East Lothian East,S12000010,S37000010,S08000024,S92000003
S01008288,PS0000001,East Lothian East,S12000010,S37000010,S08000024,S92000003
S01008289,PS0000001,East Lothian East,S12000010,S37000010,S08000024,S92000003
S01008290,PS0000001,East Lothian East,S12000010,S37000010,S08000024,S92000003
S01008291,PS0000001,East Lothian East,S12000010,S37000010,S08000024,S92000003
S01008292,PS0000001,East Lothian East,S12000010,S37000010,S08000024,S92000003
S01008293,PS0000001,East Lothian East,S12000010,S37000010,S08000024,S92000003
S01008294,PS0000001,East Lothian East,S12000010,S37000010,S08000024,S92000003
S01008417,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008418,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008419,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008420,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008421,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008422,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008423,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008424,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008425,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008426,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008427,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008428,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008429,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008430,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008431,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008432,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008433,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008434,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008435,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008436,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008437,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008438,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008439,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008440,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008441,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008442,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008443,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008444,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008445,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008446,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008447,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008448,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008449,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008450,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008451,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008452,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008453,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008454,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008455,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008456,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008457,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008458,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008459,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008460,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008461,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008462,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008463,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008464,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008465,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008466,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008467,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008468,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008469,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008470,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008471,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008472,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008473,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008474,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008475,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008476,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008477,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008478,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008479,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008480,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008481,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008482,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008483,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008484,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008485,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008486,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008487,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008488,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008489,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008490,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008491,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008492,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008493,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008494,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008495,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008496,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008497,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008498,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008499,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008500,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008501,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008502,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008503,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008504,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008505,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008506,PS0000005,Edinburgh South East,S12000036,S37000012,S08000024,S92000003
S01008507,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008508,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008509,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008510,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008511,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008512,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008513,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008514,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008515,PS0000005,Edinburgh South East,S12000036,S37000012,S08000024,S92000003
S01008516,PS0000005,Edinburgh South East,S12000036,S37000012,S08000024,S92000003
S01008517,PS0000005,Edinburgh South East,S12000036,S37000012,S08000024,S92000003
S01008518,PS0000005,Edinburgh South East,S12000036,S37000012,S08000024,S92000003
S01008519,PS0000005,Edinburgh South East,S12000036,S37000012,S08000024,S92000003
S01008520,PS0000005,Edinburgh South East,S12000036,S37000012,S08000024,S92000003
S01008521,PS0000005,Edinburgh South East,S12000036,S37000012,S08000024,S92000003
S01008522,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008523,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008524,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008525,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008526,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008527,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008528,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008529,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008530,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008531,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008532,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008533,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008534,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008535,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008536,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008537,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008538,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008539,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008540,PS0000005,Edinburgh South East,S12000036,S37000012,S08000024,S92000003
S01008541,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008542,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008543,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008544,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008545,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008546,PS0000006,Edinburgh South West,S12000036,S37000012,S08000024,S92000003
S01008547,PS0000005,Edinburgh South East,S12000036,S37000012,S08000024,S92000003
S01008548,PS0000005,Edinburgh South East,S12000036,S37000012,S08000024,S92000003
S01008549,PS0000005,Edinburgh South East,S12000036,S37000012,S08000024,S92000003
S01008550,PS0000005,Edinburgh South East,S12000036,S37000012,S08000024,S92000003
S01008551,PS0000005,Edinburgh South East,S12000036,S37000012,S08000024,S92000003
S01008552,PS0000005,Edinburgh South East,S12000036,S37000012,S08000024,S92000003
S01008553,PS0000005,Edinburgh South East,S12000036,S37000012,S08000024,S92000003
S01008554,PS0000005,Edinburgh South East,S12000036,S37000012,S08000024,S92000003
S01008555,PS0000005,Edinburgh South East,S12000036,S37000012,S08000024,S92000003
S01008556,PS0000005,Edinburgh South East,S12000036,S37000012,S08000024,S92000003
S01008557,PS0000005,Edinburgh South East,S12000036,S37000012,S08000024,S92000003
S01008558,PS0000005,Edinburgh South East,S12000036,S37000012,S08000024,S92000003
S01008559,PS0000005,Edinburgh South East,S12000036,S37000012,S08000024,S92000003
S01008560,PS0000005,Edinburgh South East,S12000036,S37000012,S08000024,S92000003
S01008561,PS0000005,Edinburgh South East,S12000036,S37000012,S08000024,S92000003
S01008562,PS0000005,Edinburgh South East,S12000036,S37000012,S08000024,S92000003
S01008563,PS0000005,Edinburgh South East,S12000036,S37000012,S08000024,S92000003
S01008564,PS0000005,Edinburgh South East,S12000036,S37000012,S08000024,S92000003
S01008565,PS0000005,Edinburgh South East,S12000036,S37000012,S08000024,S92000003
S01008566,PS0000005,Edinburgh South East,S12000036,S37000012,S08000024,S92000003
S01008567,PS0000005,Edinburgh South East,S12000036,S37000012,S08000024,S92000003
S01008568,PS0000005,Edinburgh South East,S12000036,S37000012,S08000024,S92000003
S01008569,PS0000005,Edinburgh South East,S12000036,S37000012,S08000024,S92000003
S01008570,PS0000005,Edinburgh South East,S12000036,S37000012,S08000024,S92000003
S01008571,PS0000005,Edinburgh South East,S12000036,S37000012,S08000024,S92000003
S01008572,PS0000005,Edinburgh South East,S12000036,S37000012,S08000024,S92000003
S01008573,PS0000005,Edinburgh South East,S12000036,S37000012,S08000024,S92000003
S01008574,PS0000005,Edinburgh South East,S12000036,S37000012,S08000024,S92000003
S01008575,PS0000005,Edinburgh South East,S12000036,S37000012,S08000024,S92000003
S01008576,PS0000005,Edinburgh South East,S12000036,S37000012,S08000024,S92000003
S01008577,PS0000005,Edinburgh South East,S12000036,S37000012,S08000024,S92000003
S01008578,PS0000005,Edinburgh South East,S12000036,S37000012,S08000024,S92000003
S01008579,PS0000005,Edinburgh South East,S12000036,S37000012,S08000024,S92000003
S01008580,PS0000005,Edinburgh South East,S12000036,S37000012,S08000024,S92000003
S01008581,PS0000005,Edinburgh South East,S12000036,S37000012,S08000024,S92000003
S01008582,PS0000005,Edinburgh South East,S12000036,S37000012,S08000024,S92000003
S01008583,PS0000005,Edinburgh South East,S12000036,S37000012,S08000024,S92000003
S01008584,PS0000005,Edinburgh South East,S12000036,S37000012,S08000024,S92000003
S01008585,PS0000005,Edinburgh South East,S12000036,S37000012,S08000024,S92000003
S01008586,PS0000005,Edinburgh South East,S12000036,S37000012,S08000024,S92000003
S01008587,PS0000005,Edinburgh South East,S12000036,S37000012,S08000024,S92000003
S01008588,PS0000005,Edinburgh South East,S12000036,S37000012,S08000024,S92000003
S01008589,PS0000005,Edinburgh South East,S12000036,S37000012,S08000024,S92000003
S01008590,PS0000005,Edinburgh South East,S12000036,S37000012,S08000024,S92000003
S01008591,PS0000005,Edinburgh South East,S12000036,S37000012,S08000024,S92000003
S01008592,PS0000005,Edinburgh South East,S12000036,S37000012,S08000024,S92000003
